Dataset,#TrainingRelease,%Training,%Defective_training,%Defective_testing,Classifier,Balancing,FeatureSelection,Sensitivity,TP,FP,TN,FN,Precision,Recall,ROC,Kappa
Syncope,31,94.28591,1.0773222,0.0,RANDOM_FOREST,UNDERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,IBK,UNDERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,1.0,1681.0,0.0,0.0,0.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,IBK,UNDERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,1.0,1681.0,0.0,0.0,0.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,IBK,UNDERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,1.0,1681.0,0.0,0.0,0.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,NAIVE_BAYES,UNDERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,4.0,1678.0,0.0,0.0,0.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,NAIVE_BAYES,UNDERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,4.0,1678.0,0.0,0.0,0.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,NAIVE_BAYES,UNDERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,4.0,1678.0,0.0,0.0,0.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,RANDOM_FOREST,SMOTE,NO_SELECTION,NO_SENSITIVE,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,RANDOM_FOREST,SMOTE,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,RANDOM_FOREST,SMOTE,NO_SELECTION,SENSITIVE_LEARNING,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,IBK,SMOTE,NO_SELECTION,NO_SENSITIVE,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,IBK,SMOTE,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,IBK,SMOTE,NO_SELECTION,SENSITIVE_LEARNING,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,NAIVE_BAYES,SMOTE,NO_SELECTION,NO_SENSITIVE,0.0,2.0,1680.0,0.0,0.0,0.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,NAIVE_BAYES,SMOTE,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,2.0,1680.0,0.0,0.0,0.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,NAIVE_BAYES,SMOTE,NO_SELECTION,SENSITIVE_LEARNING,0.0,2.0,1680.0,0.0,0.0,0.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,RANDOM_FOREST,NO_RESAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,RANDOM_FOREST,NO_RESAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,RANDOM_FOREST,NO_RESAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,IBK,NO_RESAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,IBK,NO_RESAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,IBK,NO_RESAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,NAIVE_BAYES,NO_RESAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,NAIVE_BAYES,NO_RESAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,NAIVE_BAYES,NO_RESAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,RANDOM_FOREST,OVERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,RANDOM_FOREST,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,RANDOM_FOREST,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,IBK,OVERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,IBK,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,IBK,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,NAIVE_BAYES,OVERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,NAIVE_BAYES,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,NAIVE_BAYES,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,RANDOM_FOREST,UNDERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,RANDOM_FOREST,UNDERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,RANDOM_FOREST,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,IBK,UNDERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,IBK,UNDERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,IBK,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,NAIVE_BAYES,UNDERSAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,NAIVE_BAYES,UNDERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,NAIVE_BAYES,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,RANDOM_FOREST,SMOTE,BEST_FIRST,NO_SENSITIVE,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,RANDOM_FOREST,SMOTE,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,RANDOM_FOREST,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,IBK,SMOTE,BEST_FIRST,NO_SENSITIVE,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,IBK,SMOTE,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,IBK,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,NAIVE_BAYES,SMOTE,BEST_FIRST,NO_SENSITIVE,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,NAIVE_BAYES,SMOTE,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,31,94.28591,1.0773222,0.0,NAIVE_BAYES,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,0.0,0.0,1682.0,0.0,1.0,1.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,NO_RESAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,1.0,1706.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,NO_RESAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,1.0,1706.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,NO_RESAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,6.0,1701.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,IBK,NO_RESAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,1.0,1706.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,IBK,NO_RESAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,1.0,1706.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,IBK,NO_RESAMPLING,NO_SELECTION,SENSITIVE_LEARNING,1.0,13.0,1694.0,3.0,0.07142857142857142,0.25,0.94193028705331,0.10786677963892614
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,NO_RESAMPLING,NO_SELECTION,NO_SENSITIVE,4.0,131.0,1576.0,0.0,0.02962962962962963,1.0,0.9775922671353251,0.053254712797097675
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,NO_RESAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,4.0,131.0,1576.0,0.0,0.02962962962962963,1.0,0.9616285881663738,0.053254712797097675
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,NO_RESAMPLING,NO_SELECTION,SENSITIVE_LEARNING,3.0,103.0,1604.0,1.0,0.02830188679245283,0.75,0.9660222612770943,0.05026632935173524
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,OVERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,8.0,1699.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,OVERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,8.0,1699.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,OVERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,2.0,14.0,1693.0,2.0,0.125,0.5,0.9835969537199766,0.19699636278306054
Syncope,32,94.50669,1.015763,0.23378141,IBK,OVERSAMPLING,NO_SELECTION,NO_SENSITIVE,1.0,4.0,1703.0,3.0,0.2,0.25,0.9223784417106033,0.2201966273846014
Syncope,32,94.50669,1.015763,0.23378141,IBK,OVERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,1.0,4.0,1703.0,3.0,0.2,0.25,0.6238283538371412,0.2201966273846014
Syncope,32,94.50669,1.015763,0.23378141,IBK,OVERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,2.0,7.0,1700.0,2.0,0.2222222222222222,0.5,0.9540861159929701,0.30544404853186286
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,OVERSAMPLING,NO_SELECTION,NO_SENSITIVE,3.0,33.0,1674.0,1.0,0.08333333333333333,0.75,0.9827182190978324,0.14640802911139936
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,OVERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,3.0,33.0,1674.0,1.0,0.08333333333333333,0.75,0.8653339191564148,0.14640802911139936
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,OVERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,3.0,33.0,1674.0,1.0,0.08333333333333333,0.75,0.9822788517867604,0.14640802911139936
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,UNDERSAMPLING,NO_SELECTION,NO_SENSITIVE,4.0,64.0,1643.0,0.0,0.058823529411764705,1.0,0.9908465143526655,0.10716848216032977
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,UNDERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,4.0,64.0,1643.0,0.0,0.058823529411764705,1.0,0.981253661394259,0.10716848216032977
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,UNDERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,2.0,31.0,1676.0,2.0,0.06060606060606061,0.5,0.9852079671939075,0.1043732055898358
Syncope,32,94.50669,1.015763,0.23378141,IBK,UNDERSAMPLING,NO_SELECTION,NO_SENSITIVE,2.0,47.0,1660.0,2.0,0.04081632653061224,0.5,0.8479789103690686,0.07145784186685178
Syncope,32,94.50669,1.015763,0.23378141,IBK,UNDERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,2.0,47.0,1660.0,2.0,0.04081632653061224,0.5,0.736233157586409,0.07145784186685178
Syncope,32,94.50669,1.015763,0.23378141,IBK,UNDERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,2.0,17.0,1690.0,2.0,0.10526315789473684,0.5,0.929701230228471,0.1707099308691079
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,UNDERSAMPLING,NO_SELECTION,NO_SENSITIVE,3.0,31.0,1676.0,1.0,0.08823529411764706,0.75,0.9844756883421206,0.15435702591665934
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,UNDERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,3.0,31.0,1676.0,1.0,0.08823529411764706,0.75,0.8659197422378442,0.15435702591665934
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,UNDERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,3.0,34.0,1673.0,1.0,0.08108108108108109,0.75,0.9822788517867604,0.14272421444420325
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,SMOTE,NO_SELECTION,NO_SENSITIVE,0.0,1.0,1706.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,SMOTE,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,1.0,1706.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,SMOTE,NO_SELECTION,SENSITIVE_LEARNING,1.0,7.0,1700.0,3.0,0.125,0.25,0.9837434094903339,0.16406097322649482
Syncope,32,94.50669,1.015763,0.23378141,IBK,SMOTE,NO_SELECTION,NO_SENSITIVE,1.0,5.0,1702.0,3.0,0.16666666666666666,0.25,0.9124194493263035,0.19774938459734112
Syncope,32,94.50669,1.015763,0.23378141,IBK,SMOTE,NO_SELECTION,SENSITIVE_THRESHOLD,1.0,5.0,1702.0,3.0,0.16666666666666666,0.25,0.6235354422964264,0.19774938459734112
Syncope,32,94.50669,1.015763,0.23378141,IBK,SMOTE,NO_SELECTION,SENSITIVE_LEARNING,1.0,6.0,1701.0,3.0,0.14285714285714285,0.25,0.9198154657293497,0.1793764988009678
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,SMOTE,NO_SELECTION,NO_SENSITIVE,3.0,31.0,1676.0,1.0,0.08823529411764706,0.75,0.9859402460456942,0.15435702591665934
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,SMOTE,NO_SELECTION,SENSITIVE_THRESHOLD,3.0,31.0,1676.0,1.0,0.08823529411764706,0.75,0.8659197422378442,0.15435702591665934
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,SMOTE,NO_SELECTION,SENSITIVE_LEARNING,3.0,31.0,1676.0,1.0,0.08823529411764706,0.75,0.9866725248974809,0.15435702591665934
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,NO_RESAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,1707.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,NO_RESAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,1707.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,NO_RESAMPLING,BEST_FIRST,SENSITIVE_LEARNING,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.979203280609256,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,IBK,NO_RESAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,1707.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,IBK,NO_RESAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,1707.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,IBK,NO_RESAMPLING,BEST_FIRST,SENSITIVE_LEARNING,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.979203280609256,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,NO_RESAMPLING,BEST_FIRST,NO_SENSITIVE,0.0,0.0,1707.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,NO_RESAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,1707.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,NO_RESAMPLING,BEST_FIRST,SENSITIVE_LEARNING,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.979203280609256,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,OVERSAMPLING,BEST_FIRST,NO_SENSITIVE,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.9875512595196251,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.979203280609256,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.9875512595196251,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,IBK,OVERSAMPLING,BEST_FIRST,NO_SENSITIVE,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.9875512595196251,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,IBK,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.979203280609256,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,IBK,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.9875512595196251,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,OVERSAMPLING,BEST_FIRST,NO_SENSITIVE,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.9875512595196251,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,OVERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.979203280609256,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,OVERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.9875512595196251,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,UNDERSAMPLING,BEST_FIRST,NO_SENSITIVE,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.9708553016988869,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,UNDERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.979203280609256,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.9708553016988869,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,IBK,UNDERSAMPLING,BEST_FIRST,NO_SENSITIVE,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.9708553016988869,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,IBK,UNDERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.979203280609256,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,IBK,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.9708553016988869,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,UNDERSAMPLING,BEST_FIRST,NO_SENSITIVE,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.9875512595196251,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,UNDERSAMPLING,BEST_FIRST,SENSITIVE_THRESHOLD,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.979203280609256,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,UNDERSAMPLING,BEST_FIRST,SENSITIVE_LEARNING,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.9875512595196251,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,SMOTE,BEST_FIRST,NO_SENSITIVE,0.0,0.0,1707.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,SMOTE,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,1707.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,RANDOM_FOREST,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.9875512595196251,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,IBK,SMOTE,BEST_FIRST,NO_SENSITIVE,0.0,0.0,1707.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,IBK,SMOTE,BEST_FIRST,SENSITIVE_THRESHOLD,0.0,0.0,1707.0,4.0,0.0,0.0,0.0,0.0
Syncope,32,94.50669,1.015763,0.23378141,IBK,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.9875512595196251,0.09725865541097907
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,SMOTE,BEST_FIRST,NO_SENSITIVE,2.0,7.0,1700.0,2.0,0.2222222222222222,0.5,0.9875512595196251,0.30544404853186286
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,SMOTE,BEST_FIRST,SENSITIVE_THRESHOLD,2.0,7.0,1700.0,2.0,0.2222222222222222,0.5,0.747949619214997,0.30544404853186286
Syncope,32,94.50669,1.015763,0.23378141,NAIVE_BAYES,SMOTE,BEST_FIRST,SENSITIVE_LEARNING,4.0,71.0,1636.0,0.0,0.05333333333333334,1.0,0.9875512595196251,0.09725865541097907
Syncope,33,94.67749,0.9728064,0.0,RANDOM_FOREST,NO_RESAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,8.0,1743.0,0.0,0.0,0.0,0.0,0.0
Syncope,33,94.67749,0.9728064,0.0,RANDOM_FOREST,NO_RESAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,8.0,1743.0,0.0,0.0,0.0,0.0,0.0
Syncope,33,94.67749,0.9728064,0.0,RANDOM_FOREST,NO_RESAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,17.0,1734.0,0.0,0.0,0.0,0.0,0.0
Syncope,33,94.67749,0.9728064,0.0,IBK,NO_RESAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,8.0,1743.0,0.0,0.0,0.0,0.0,0.0
Syncope,33,94.67749,0.9728064,0.0,IBK,NO_RESAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,8.0,1743.0,0.0,0.0,0.0,0.0,0.0
Syncope,33,94.67749,0.9728064,0.0,IBK,NO_RESAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,26.0,1725.0,0.0,0.0,0.0,0.0,0.0
Syncope,33,94.67749,0.9728064,0.0,NAIVE_BAYES,NO_RESAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,105.0,1646.0,0.0,0.0,0.0,0.0,0.0
Syncope,33,94.67749,0.9728064,0.0,NAIVE_BAYES,NO_RESAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,105.0,1646.0,0.0,0.0,0.0,0.0,0.0
Syncope,33,94.67749,0.9728064,0.0,NAIVE_BAYES,NO_RESAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,107.0,1644.0,0.0,0.0,0.0,0.0,0.0
Syncope,33,94.67749,0.9728064,0.0,RANDOM_FOREST,OVERSAMPLING,NO_SELECTION,NO_SENSITIVE,0.0,8.0,1743.0,0.0,0.0,0.0,0.0,0.0
Syncope,33,94.67749,0.9728064,0.0,RANDOM_FOREST,OVERSAMPLING,NO_SELECTION,SENSITIVE_THRESHOLD,0.0,8.0,1743.0,0.0,0.0,0.0,0.0,0.0
Syncope,33,94.67749,0.9728064,0.0,RANDOM_FOREST,OVERSAMPLING,NO_SELECTION,SENSITIVE_LEARNING,0.0,16.0,1735.0,0.0,0.0,0.0,0.0,0.0
